Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784255968,1000,,Aggregated,108.100000,0.000000,1900,3300,4700,5600,9100,13000,18000,21000,30000,41000,41000,9272,0,1900.0,3467.2767239664686,4.4201450000400655,41174.7583589995,317.3962467644521
1784255969,1000,,Aggregated,111.600000,0.000000,1900,3400,4700,5700,9200,13000,18000,21000,31000,41000,41000,9369,0,1900.0,3509.4637856615523,4.4201450000400655,41174.7583589995,317.49236844914077
1784255970,1000,,Aggregated,118.200000,0.000000,1900,3400,4700,5700,9300,13000,18000,21000,31000,41000,41000,9458,0,1900.0,3549.68064084416,4.4201450000400655,41174.7583589995,317.5832099809685
1784255971,1000,,Aggregated,115.100000,0.000000,1900,3400,4800,5800,9300,13000,18000,22000,32000,47000,47000,9532,0,1900.0,3573.148197870023,4.4201450000400655,47477.991793,317.5711288292069
1784255972,1000,,Aggregated,111.800000,0.000000,2000,3500,4900,5900,9500,13000,19000,22000,32000,47000,47000,9663,0,2000.0,3648.0850817597125,4.4201450000400655,47477.991793,317.57859877884715
1784255973,1000,,Aggregated,108.500000,0.000000,2000,3500,4900,6000,9600,13000,19000,22000,32000,47000,47000,9735,0,2000.0,3684.8300630465433,4.4201450000400655,47477.991793,317.5963020030817
1784255974,1000,,Aggregated,111.700000,0.000000,2000,3600,5000,6100,9700,14000,19000,23000,33000,47000,47000,9874,0,2000.0,3753.6327859176763,4.4201450000400655,47477.991793,317.85760583350213
1784255975,1000,,Aggregated,105.000000,0.000000,2100,3700,5100,6200,9800,14000,19000,23000,33000,44000,47000,10005,0,2100.0,3813.8105547464384,4.4201450000400655,47477.991793,317.84007996002
1784255976,1000,,Aggregated,104.400000,0.000000,2100,3700,5200,6300,10000,14000,20000,23000,33000,44000,47000,10124,0,2100.0,3856.3980333934323,4.4201450000400655,47477.991793,317.87396286052945
1784255977,1000,,Aggregated,107.800000,0.000000,2100,3800,5200,6400,10000,14000,20000,24000,34000,44000,47000,10225,0,2100.0,3902.8837128947766,4.4201450000400655,47477.991793,318.0557457212714
1784255978,1000,,Aggregated,110.100000,0.000000,2200,3800,5300,6500,10000,14000,20000,24000,35000,47000,47000,10359,0,2200.0,3952.959927616474,4.4201450000400655,47477.991793,318.26392508929433
